timestamp,web_acl,regra,acao,source_ip,uri,country,http_method,status_code,user_agent
2026-03-29 22:18:32.485,WEBACL-ALB,Default_Action,ALLOW,5.161.117.52,/,US,HEAD,0,
2026-03-29 22:18:27.017,WEBACL-ALB,Default_Action,ALLOW,173.252.107.20,/meta.json,US,GET,0,
2026-03-29 22:18:26.781,WEBACL-ALB,Default_Action,ALLOW,66.249.70.139,/_astro/index.CaZlGE7t.js,US,GET,0,
2026-03-29 22:18:26.357,WEBACL-ALB,Default_Action,ALLOW,66.249.70.139,/_astro/index.CaZlGE7t.js,US,GET,0,
2026-03-29 22:18:25.851,WEBACL-ALB,Default_Action,ALLOW,66.249.70.139,/en/,US,GET,0,
2026-03-29 22:18:25.431,WEBACL-ALB,Default_Action,ALLOW,66.249.70.139,/en/,US,GET,0,
2026-03-29 22:18:25.002,WEBACL-ALB,Default_Action,ALLOW,66.249.70.166,/docs/PT-EN%20Manual%20abstract-CIIPES%202026.pdf,US,GET,0,
2026-03-29 22:18:23.999,WEBACL-ALB,Default_Action,ALLOW,66.249.70.164,/docs/PT-EN%20Manual%20abstract-CIIPES%202026.pdf,US,GET,0,
2026-03-29 22:18:23.095,WEBACL-ALB,Default_Action,ALLOW,172.225.100.136,/,BR,GET,0,
2026-03-29 22:18:22.406,WEBACL-ALB,Default_Action,ALLOW,172.225.100.136,/,BR,GET,0,
2026-03-29 22:18:04.559,WEBACL-ALB,Default_Action,ALLOW,178.156.185.127,/,US,HEAD,0,
2026-03-29 22:18:03.034,WEBACL-ALB,Default_Action,ALLOW,173.252.87.26,/meta.json,US,GET,0,
2026-03-29 22:17:58.245,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-29 22:17:58.232,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-29 22:17:58.118,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-29 22:17:58.102,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-29 22:17:58.029,WEBACL-ALB,Default_Action,ALLOW,54.87.112.51,/,US,HEAD,0,
2026-03-29 22:17:58.017,WEBACL-ALB,Default_Action,ALLOW,52.22.236.30,/,US,HEAD,0,
2026-03-29 22:17:57.899,WEBACL-ALB,Default_Action,ALLOW,52.22.236.30,/,US,HEAD,0,
2026-03-29 22:17:57.048,WEBACL-ALB,Default_Action,ALLOW,173.252.87.13,/meta.json,US,GET,0,
2026-03-29 22:17:45.859,WEBACL-ALB,Default_Action,ALLOW,104.28.63.61,/,BR,GET,0,
2026-03-29 22:17:29.969,WEBACL-ALB,Default_Action,ALLOW,3.149.57.90,/,US,HEAD,0,
2026-03-29 22:17:24.777,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-29 22:17:24.770,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-29 22:17:24.715,WEBACL-ALB,Default_Action,ALLOW,5.161.75.7,/,US,HEAD,0,
2026-03-29 22:17:24.698,WEBACL-ALB,Default_Action,ALLOW,5.161.75.7,/,US,HEAD,0,
2026-03-29 22:17:24.443,WEBACL-ALB,Default_Action,ALLOW,178.156.185.127,/,US,HEAD,0,
2026-03-29 22:17:24.298,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-29 22:17:24.265,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-29 22:17:13.447,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/themes/index.php,US,GET,0,
2026-03-29 22:17:13.392,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/colors/blue/about.php,US,GET,0,
2026-03-29 22:17:13.338,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-back.php,US,GET,0,
2026-03-29 22:17:13.286,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/SimplePie/gzdecodes.php,US,GET,0,
2026-03-29 22:17:13.205,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/file.php/,US,GET,0,
2026-03-29 22:17:13.108,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/wp-includes_function.php,US,GET,0,
2026-03-29 22:17:13.053,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/acme-challenge/admin.php,US,GET,0,
2026-03-29 22:17:13.004,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/install.php,US,GET,0,
2026-03-29 22:17:12.950,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/widgets/include.php,US,GET,0,
2026-03-29 22:17:12.897,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/images/class-config.php,US,GET,0,
2026-03-29 22:17:12.843,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/comfunctions.php,US,GET,0,
2026-03-29 22:17:12.790,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/js/about.php,US,GET,0,
2026-03-29 22:17:12.738,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/colors/about.php,US,GET,0,
2026-03-29 22:17:12.683,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/cgi-bin/about.php,US,GET,0,
2026-03-29 22:17:12.570,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/js/tinymce/skins/lightgray/img/index.php,US,GET,0,
2026-03-29 22:17:12.491,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/install.php,US,GET,0,
2026-03-29 22:17:12.436,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/wp-class.php,US,GET,0,
2026-03-29 22:17:12.383,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/images/chosen.php,US,GET,0,
2026-03-29 22:17:12.328,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/js/,US,GET,0,
2026-03-29 22:17:12.264,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/0x.php,US,GET,0,
2026-03-29 22:17:12.212,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/sx.php,US,GET,0,
2026-03-29 22:17:12.155,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/assets/bypass.php,US,GET,0,
2026-03-29 22:17:12.100,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-cron.php,US,GET,0,
2026-03-29 22:17:12.044,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/network.php,US,GET,0,
2026-03-29 22:17:11.989,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/certificates/wp-login.php,US,GET,0,
2026-03-29 22:17:11.925,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/upgrade/wp-login.php,US,GET,0,
2026-03-29 22:17:11.860,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/plugins.php,US,GET,0,
2026-03-29 22:17:11.808,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/themes/index.php,US,GET,0,
2026-03-29 22:17:11.756,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/themes/wp-pridmag/init.php,US,GET,0,
2026-03-29 22:17:11.698,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/Text/about.php,US,GET,0,
2026-03-29 22:17:11.642,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/blocks/about.php,US,GET,0,
2026-03-29 22:17:11.593,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/defaults.php,US,GET,0,
2026-03-29 22:17:11.539,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/users.php,US,GET,0,
2026-03-29 22:17:11.484,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/themes/alera/alpha.php,US,GET,0,
2026-03-29 22:17:11.430,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/colors/coffee/about.php,US,GET,0,
2026-03-29 22:17:11.375,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/ova.php,US,GET,0,
2026-03-29 22:17:11.323,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/images/about.php,US,GET,0,
2026-03-29 22:17:11.268,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/,US,GET,0,
2026-03-29 22:17:11.212,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/webadmin.php,US,GET,0,
2026-03-29 22:17:11.135,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/index.php,US,GET,0,
2026-03-29 22:17:11.071,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/plugins/admin.php,US,GET,0,
2026-03-29 22:17:11.013,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/uploads/cong.php,US,GET,0,
2026-03-29 22:17:10.959,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-trackback.php,US,GET,0,
2026-03-29 22:17:10.902,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/images/index.php,US,GET,0,
2026-03-29 22:17:10.806,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/sodium_compat/src/Core32/Curve25519/Ge/index.php,US,GET,0,
2026-03-29 22:17:10.731,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-mail.php,US,GET,0,
2026-03-29 22:17:10.664,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/themes/pridmag/db.php,US,GET,0,
2026-03-29 22:17:10.602,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/images/wp-login.php,US,GET,0,
2026-03-29 22:17:10.545,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wso.php,US,GET,0,
2026-03-29 22:17:10.492,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-config-sample.php,US,GET,0,
2026-03-29 22:17:10.410,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/ws.php,US,GET,0,
2026-03-29 22:17:10.342,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/rest-api/about.php,US,GET,0,
2026-03-29 22:17:10.290,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/js/tinymce/plugins/compat3x/css/index.php,US,GET,0,
2026-03-29 22:17:10.235,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/block-patterns/about.php,US,GET,0,
2026-03-29 22:17:10.159,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/pki-validation/about.php,US,GET,0,
2026-03-29 22:17:10.110,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/upgrade-temp-backup/about.php,US,GET,0,
2026-03-29 22:17:10.052,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/Text/index.php,US,GET,0,
2026-03-29 22:17:09.996,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/files.php,US,GET,0,
2026-03-29 22:17:09.942,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/SimplePie/about.php,US,GET,0,
2026-03-29 22:17:09.885,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/images/smilies/about.php,US,GET,0,
2026-03-29 22:17:09.827,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/customize/about.php,US,GET,0,
2026-03-29 22:17:09.765,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/about.php,US,GET,0,
2026-03-29 22:17:09.707,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/images/cloud.php,US,GET,0,
2026-03-29 22:17:09.598,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/themes/twenty/twenty.php,US,GET,0,
2026-03-29 22:17:09.535,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/cgi-bin/wp-login.php,US,GET,0,
2026-03-29 22:17:09.482,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/theme-compat/about.php,US,GET,0,
2026-03-29 22:17:09.427,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/,US,GET,0,
2026-03-29 22:17:09.305,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/fonts/index.php,US,GET,0,
2026-03-29 22:17:09.253,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/content.php,US,GET,0,
2026-03-29 22:17:09.185,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/autoload_classmap.php,US,GET,0,
2026-03-29 22:17:09.071,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/themes.php,US,GET,0,
2026-03-29 22:17:09.018,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/fonts/wp-login.php,US,GET,0,
2026-03-29 22:17:08.954,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/colors/coffee/index.php,US,GET,0,
2026-03-29 22:17:08.901,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/widgets/about.php,US,GET,0,
2026-03-29 22:17:08.837,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/Requests/about.php,US,GET,0,
2026-03-29 22:17:08.766,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/network/admin.php,US,GET,0,
2026-03-29 22:17:08.713,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/pki-validation/xmrlpc.php,US,GET,0,
2026-03-29 22:17:08.655,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/files/index.php,US,GET,0,
2026-03-29 22:17:08.598,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/css/about.php,US,GET,0,
2026-03-29 22:17:08.543,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/classwithtostring.php,US,GET,0,
2026-03-29 22:17:08.489,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/caches.php,US,GET,0,
2026-03-29 22:17:08.436,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/g.php,US,GET,0,
2026-03-29 22:17:08.381,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/acp.php,US,GET,0,
2026-03-29 22:17:08.264,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-class.php,US,GET,0,
2026-03-29 22:17:07.761,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/autoloadclassmap.php,US,GET,0,
2026-03-29 22:17:07.642,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/images/about.php,US,GET,0,
2026-03-29 22:17:07.585,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/admin/upload/css.php,US,GET,0,
2026-03-29 22:17:07.523,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/plugins/pwnd/1.php,US,GET,0,
2026-03-29 22:17:07.468,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/help.php,US,GET,0,
2026-03-29 22:17:07.415,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/s.php,US,GET,0,
2026-03-29 22:17:07.358,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/plugins/simple/simple.php,US,GET,0,
2026-03-29 22:17:07.305,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/templates/beez3/index.php,US,GET,0,
2026-03-29 22:17:07.250,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/admin.php,US,GET,0,
2026-03-29 22:17:07.195,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/admin.php,US,GET,0,
2026-03-29 22:17:07.080,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/about.php,US,GET,0,
2026-03-29 22:17:07.029,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/st.php,US,GET,0,
2026-03-29 22:17:06.974,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/plugins/about.php,US,GET,0,
2026-03-29 22:17:06.912,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/radio.php,US,GET,0,
2026-03-29 22:17:06.858,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/colors/blue/index.php,US,GET,0,
2026-03-29 22:17:06.804,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/user/wp-login.php,US,GET,0,
2026-03-29 22:17:06.739,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/asasx.php,US,GET,0,
2026-03-29 22:17:06.684,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/index.php,US,GET,0,
2026-03-29 22:17:06.629,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/css/index.php,US,GET,0,
2026-03-29 22:17:06.572,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/Requests/library/about.php,US,GET,0,
2026-03-29 22:17:06.478,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp.php,US,GET,0,
2026-03-29 22:17:06.326,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/upgrade/about.php,US,GET,0,
2026-03-29 22:17:06.272,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/index.php,US,GET,0,
2026-03-29 22:17:06.205,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-login.php,US,GET,0,
2026-03-29 22:17:06.153,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/home/function.php,US,GET,0,
2026-03-29 22:17:06.098,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/erin1.PhP7,US,GET,0,
2026-03-29 22:17:06.036,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/themes/astra/inc/ki1k.php,US,GET,0,
2026-03-29 22:17:05.950,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/buy.php,US,GET,0,
2026-03-29 22:17:05.898,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/cgi-bin/index.php,US,GET,0,
2026-03-29 22:17:05.837,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/go.php,US,GET,0,
2026-03-29 22:17:05.770,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/mah/function.php,US,GET,0,
2026-03-29 22:17:05.718,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/simple/function.php,US,GET,0,
2026-03-29 22:17:05.665,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/about/function.php,US,GET,0,
2026-03-29 22:17:05.583,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/network/index.php,US,GET,0,
2026-03-29 22:17:05.530,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/edit.php,US,GET,0,
2026-03-29 22:17:05.473,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/languages/about.php,US,GET,0,
2026-03-29 22:17:05.422,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/SimplePie/index.php,US,GET,0,
2026-03-29 22:17:05.352,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/.well-known/cong.php,US,GET,0,
2026-03-29 22:17:05.295,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/uploads/2024/index.php,US,GET,0,
2026-03-29 22:17:05.242,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/pomo/about.php,US,GET,0,
2026-03-29 22:17:05.188,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/themes/about.php,US,GET,0,
2026-03-29 22:17:05.132,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/Requests/chosen.php,US,GET,0,
2026-03-29 22:17:05.080,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/admin/function.php,US,GET,0,
2026-03-29 22:17:05.024,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/makeasmtp.php,US,GET,0,
2026-03-29 22:17:04.973,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-content/plugins/index.php,US,GET,0,
2026-03-29 22:17:04.919,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/filebrowser.php,US,GET,0,
2026-03-29 22:17:04.865,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/site/wp-admin/,US,GET,0,
2026-03-29 22:17:04.797,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/user/xmrlpc.php,US,GET,0,
2026-03-29 22:17:04.743,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/maint/index.php,US,GET,0,
2026-03-29 22:17:04.688,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-admin/css/index.php,US,GET,0,
2026-03-29 22:17:04.636,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/123.php,US,GET,0,
2026-03-29 22:17:04.633,WEBACL-ALB,Default_Action,ALLOW,104.28.61.46,/,BR,GET,0,
2026-03-29 22:17:04.576,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/themes/zMousse/otuz1.php,US,GET,0,
2026-03-29 22:17:04.526,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/classsmtps.php,US,GET,0,
2026-03-29 22:17:04.466,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/css/xmrlpc.php,US,GET,0,
2026-03-29 22:17:04.367,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-includes/pomo/fgertreyersd.php,US,GET,0,
2026-03-29 22:17:04.307,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/randkeyword.PhP8,US,GET,0,
2026-03-29 22:17:04.248,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/ern1.PhP7,US,GET,0,
2026-03-29 22:17:04.194,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/alfa-rex.php7,US,GET,0,
2026-03-29 22:17:04.142,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/wp-blog-header.php,US,GET,0,
2026-03-29 22:17:04.085,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/edit-comments.php,US,GET,0,
2026-03-29 22:17:04.024,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/engine.php,US,GET,0,
2026-03-29 22:17:03.968,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/cgi-bin/xmrlpc.php,US,GET,0,
2026-03-29 22:17:03.914,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/user-edit.php,US,GET,0,
2026-03-29 22:17:03.841,WEBACL-ALB,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.169.16.207,/vv.php,US,GET,0,
