@timestamp,regra,acao,ip_origem,pais,metodo,uri
2026-03-29 23:35:30.823,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:35:22.222,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-29 23:35:22.218,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-29 23:35:22.204,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:35:20.591,Default_Action,ALLOW,52.205.197.3,US,GET,/banner/controllers/getBanners.php
2026-03-29 23:35:18.238,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:35:18.230,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:35:09.075,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-29 23:34:56.843,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:34:56.660,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:34:47.749,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:34:47.737,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:34:47.678,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-29 23:34:45.534,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:34:45.522,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:34:41.150,Default_Action,ALLOW,104.28.63.132,BR,GET,/
2026-03-29 23:34:40.676,Default_Action,ALLOW,104.28.63.132,BR,GET,/
2026-03-29 23:34:34.795,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:34:21.764,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:34:21.724,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:34:19.784,Default_Action,ALLOW,173.252.79.5,US,GET,/meta.json
2026-03-29 23:34:19.578,Default_Action,ALLOW,173.252.79.2,US,GET,/meta.json
2026-03-29 23:34:16.990,Default_Action,ALLOW,173.252.79.2,US,GET,/meta.json
2026-03-29 23:34:13.654,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:34:13.464,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-29 23:34:13.458,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-29 23:34:11.726,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:34:11.712,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:33:59.415,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:33:58.828,Default_Action,ALLOW,173.252.79.10,US,GET,/meta.json
2026-03-29 23:33:48.849,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:33:48.821,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:33:39.345,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:33:39.343,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:33:39.055,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:33:38.571,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:33:38.553,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:33:34.973,Default_Action,ALLOW,54.39.0.107,CA,GET,/
2026-03-29 23:33:33.741,Default_Action,ALLOW,54.39.89.26,CA,GET,/robots.txt
2026-03-29 23:33:27.772,Default_Action,ALLOW,172.225.100.151,BR,GET,/
2026-03-29 23:33:27.266,Default_Action,ALLOW,172.225.100.151,BR,GET,/
2026-03-29 23:33:24.002,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:33:14.404,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:33:14.391,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:33:05.595,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:33:05.557,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:33:05.293,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-29 23:33:03.933,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:33:03.921,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:32:58.045,countryblock,BLOCK,116.179.33.77,CN,GET,/ventilacao-mecanica-5-ed
2026-03-29 23:32:49.122,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:32:44.883,countryblock,BLOCK,119.249.100.109,CN,GET,/ventilacao-mecanica-5-ed
2026-03-29 23:32:44.348,countryblock,BLOCK,119.249.100.243,CN,GET,/ventilacao-mecanica-5-ed
2026-03-29 23:32:43.819,countryblock,BLOCK,220.181.108.146,CN,GET,/ventilacao-mecanica-5-ed
2026-03-29 23:32:42.992,Default_Action,ALLOW,57.141.0.22,US,GET,/meta.json
2026-03-29 23:32:41.760,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:32:41.656,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:32:31.841,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:32:31.811,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:32:31.725,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:32:29.139,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:32:29.120,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:32:16.526,Default_Action,ALLOW,3.79.134.69,DE,HEAD,/
2026-03-29 23:32:16.225,Default_Action,ALLOW,3.79.134.69,DE,HEAD,/
2026-03-29 23:32:15.983,Default_Action,ALLOW,3.79.134.69,DE,HEAD,/
2026-03-29 23:32:15.525,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-29 23:32:09.650,Default_Action,ALLOW,52.205.197.3,US,GET,/banner/controllers/getBanners.php
2026-03-29 23:32:07.109,Default_Action,ALLOW,172.226.128.49,BR,GET,/
2026-03-29 23:32:06.637,Default_Action,ALLOW,172.226.128.49,BR,GET,/
2026-03-29 23:32:06.330,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:32:06.308,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:31:57.878,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:31:57.519,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:31:57.501,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:31:55.024,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-29 23:31:55.009,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-29 23:31:39.871,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:31:32.054,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:31:31.838,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:31:23.253,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:31:23.241,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:31:23.161,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-29 23:31:20.114,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-29 23:31:20.102,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-29 23:31:04.240,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:30:58.264,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:30:58.250,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:30:50.126,Default_Action,ALLOW,78.47.173.76,DE,HEAD,/
2026-03-29 23:30:49.729,Default_Action,ALLOW,78.47.173.76,DE,HEAD,/
2026-03-29 23:30:48.768,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:30:48.726,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-29 23:30:48.707,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-29 23:30:45.658,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:30:45.643,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:30:29.428,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-29 23:30:23.590,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:30:23.560,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:30:14.539,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:30:14.531,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:30:14.458,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-29 23:30:10.619,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-29 23:30:10.608,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-29 23:29:56.149,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:29:49.207,Default_Action,ALLOW,146.75.191.27,BR,GET,/
2026-03-29 23:29:48.734,Default_Action,ALLOW,146.75.191.27,BR,GET,/
2026-03-29 23:29:48.567,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-29 23:29:48.396,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-29 23:29:40.465,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:29:40.120,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:29:40.104,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:29:35.028,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:29:35.010,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:29:21.266,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:29:14.433,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:29:14.418,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:29:05.743,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:29:05.408,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:29:05.392,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:29:00.127,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:29:00.108,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:28:46.352,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:28:39.195,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:28:39.061,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:28:33.936,Default_Action,ALLOW,173.252.107.3,US,GET,/meta.json
2026-03-29 23:28:31.293,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:28:30.975,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:28:30.963,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:28:25.333,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:28:25.314,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:28:24.491,Default_Action,ALLOW,173.252.107.2,US,GET,/meta.json
2026-03-29 23:28:24.034,Default_Action,ALLOW,173.252.107.7,US,GET,/meta.json
2026-03-29 23:28:12.532,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:28:10.473,Default_Action,ALLOW,66.249.85.1,US,GET,/uti/img/logo-manole.png
2026-03-29 23:28:04.038,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-29 23:28:04.001,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-29 23:27:57.817,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-29 23:27:57.054,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-29 23:27:57.045,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-29 23:27:51.660,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-29 23:27:51.652,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-29 23:27:37.600,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-29 23:27:29.320,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:27:29.302,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:27:23.471,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:27:22.010,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:27:21.989,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:27:19.777,Default_Action,ALLOW,52.205.197.3,US,GET,/banner/controllers/getBanners.php
2026-03-29 23:27:16.392,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-29 23:27:16.374,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-29 23:27:11.050,Default_Action,ALLOW,3.79.134.69,DE,HEAD,/
2026-03-29 23:27:10.746,Default_Action,ALLOW,3.79.134.69,DE,HEAD,/
2026-03-29 23:27:10.544,Default_Action,ALLOW,3.79.134.69,DE,HEAD,/
2026-03-29 23:27:03.180,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-29 23:27:01.490,Default_Action,ALLOW,104.28.63.140,BR,GET,/
2026-03-29 23:27:00.953,Default_Action,ALLOW,104.28.63.140,BR,GET,/
2026-03-29 23:26:55.080,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:26:54.883,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:26:49.726,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:26:47.122,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:26:47.115,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:26:41.589,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-29 23:26:41.579,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-29 23:26:29.744,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:26:20.794,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:26:20.782,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:26:14.156,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:26:13.515,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:26:13.469,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:26:10.604,Default_Action,ALLOW,185.191.171.11,GB,GET,/manole+/minicursos/index.php
2026-03-29 23:26:10.342,Default_Action,ALLOW,185.191.171.19,GB,GET,/robots.txt
2026-03-29 23:26:06.131,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:26:06.115,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:25:55.787,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:25:46.160,Default_Action,ALLOW,52.59.43.236,DE,HEAD,/
2026-03-29 23:25:45.830,Default_Action,ALLOW,52.59.43.236,DE,HEAD,/
2026-03-29 23:25:45.233,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:25:45.220,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:25:39.665,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:25:37.990,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:25:37.979,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:25:32.588,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:25:32.546,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:25:22.739,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:25:11.714,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-29 23:25:11.704,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-29 23:25:06.079,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:25:03.519,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:25:03.494,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:24:57.513,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:24:57.469,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:24:48.465,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:24:36.558,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:24:36.402,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:24:31.446,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
2026-03-29 23:24:30.704,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:24:30.690,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:24:26.435,countryblock,BLOCK,111.225.148.242,CN,GET,/robots.txt
2026-03-29 23:24:23.065,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-29 23:24:23.049,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-29 23:24:13.959,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:24:01.401,Default_Action,ALLOW,5.161.73.160,US,HEAD,/
2026-03-29 23:24:01.297,Default_Action,ALLOW,5.161.73.160,US,HEAD,/
2026-03-29 23:23:58.681,countryblock,BLOCK,111.225.149.77,CN,GET,/cardio-er/diretrizes/3/07_-_FA_AHA_2014.pdf/scholar
2026-03-29 23:23:56.785,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
2026-03-29 23:23:55.388,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-29 23:23:55.378,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-29 23:23:49.635,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:23:49.591,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:23:39.626,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-29 23:23:26.604,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:23:26.588,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:23:23.575,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
2026-03-29 23:23:21.279,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-29 23:23:21.243,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-29 23:23:15.690,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:23:15.677,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:23:04.571,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:23:01.982,Default_Action,ALLOW,104.28.78.81,US,GET,/
2026-03-29 23:23:01.730,Default_Action,ALLOW,104.28.78.81,US,GET,/
2026-03-29 23:22:52.374,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:22:52.353,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:22:48.696,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:22:47.321,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:22:47.308,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:22:42.509,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:22:42.500,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:22:29.970,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:22:17.927,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:22:17.909,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:22:14.325,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:22:12.181,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:22:12.165,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:22:08.463,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:22:08.423,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:22:05.156,Default_Action,ALLOW,3.77.67.4,DE,HEAD,/
2026-03-29 23:22:04.854,Default_Action,ALLOW,3.77.67.4,DE,HEAD,/
2026-03-29 23:22:04.576,Default_Action,ALLOW,3.77.67.4,DE,HEAD,/
2026-03-29 23:21:55.849,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-29 23:21:51.488,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env.bak
2026-03-29 23:21:51.486,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env.old
2026-03-29 23:21:51.484,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env
2026-03-29 23:21:51.484,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env.staging
2026-03-29 23:21:51.483,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env.local
2026-03-29 23:21:51.458,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env.production
2026-03-29 23:21:51.458,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env.development
2026-03-29 23:21:51.455,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,45.148.10.80,NL,GET,/.env.backup
2026-03-29 23:21:43.098,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-29 23:21:43.064,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-29 23:21:39.991,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-29 23:21:37.399,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:21:37.390,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:21:37.019,Default_Action,ALLOW,47.128.125.156,SG,GET,/
2026-03-29 23:21:35.712,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:21:35.674,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:21:20.539,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:21:09.028,Default_Action,ALLOW,31.13.115.6,SE,GET,/meta.json
2026-03-29 23:21:08.968,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:21:08.957,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:21:05.871,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:21:04.163,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-29 23:21:04.152,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-29 23:21:01.535,Default_Action,ALLOW,5.161.73.160,US,HEAD,/
2026-03-29 23:21:01.515,Default_Action,ALLOW,5.161.73.160,US,HEAD,/
2026-03-29 23:20:46.111,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:20:41.698,Default_Action,ALLOW,128.140.41.193,DE,HEAD,/
2026-03-29 23:20:41.307,Default_Action,ALLOW,128.140.41.193,DE,HEAD,/
2026-03-29 23:20:34.481,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:20:34.264,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-29 23:20:30.940,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-29 23:20:30.663,Default_Action,ALLOW,69.63.184.27,US,GET,/meta.json
2026-03-29 23:20:29.920,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:20:29.882,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:20:29.175,Default_Action,ALLOW,52.205.197.3,US,GET,/banner/controllers/getBanners.php
2026-03-29 23:20:27.449,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:20:27.434,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-29 23:20:12.236,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:19:59.903,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:19:59.860,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:19:57.462,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-29 23:19:55.000,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:19:54.994,Default_Action,ALLOW,178.156.181.172,US,HEAD,/
2026-03-29 23:19:53.457,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:19:53.439,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:19:37.706,Default_Action,ALLOW,5.161.177.47,US,HEAD,/
2026-03-29 23:19:30.597,Default_Action,ALLOW,172.225.250.97,CO,GET,/painel/cursos-disponiveis/
2026-03-29 23:19:24.983,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-29 23:19:24.947,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-29 23:19:22.386,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-29 23:19:21.170,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:19:21.159,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:19:18.137,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:19:18.103,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-29 23:19:11.025,Default_Action,ALLOW,69.171.249.3,US,GET,/meta.json
2026-03-29 23:19:03.325,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-29 23:18:49.935,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:18:49.746,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-29 23:18:47.199,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-29 23:18:45.009,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:18:44.998,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-29 23:18:44.429,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:18:44.391,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-29 23:18:30.261,Default_Action,ALLOW,47.128.34.39,SG,GET,/cardio-er/diretrizes/3/07_-_FA_AHA_2014.pdf/scholar
2026-03-29 23:18:29.348,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-29 23:18:14.001,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-29 23:18:13.983,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-29 23:18:13.695,Default_Action,ALLOW,178.156.187.238,US,HEAD,/
2026-03-29 23:18:09.414,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
2026-03-29 23:18:09.397,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
